-1.377876043319702148e+00,3.693880438804626465e-01,6.499526023864746094e+00
-1.375965476036071777e+00,2.657444179058074951e-01,6.546226024627685547e+00
-1.372045397758483887e+00,2.414328753948211670e-01,6.527575969696044922e+00
-1.371973276138305664e+00,3.029031753540039062e-01,6.583745479583740234e+00
-1.362498760223388672e+00,3.362010121345520020e-01,6.538280010223388672e+00
-1.350067853927612305e+00,3.798892199993133545e-01,6.478627204895019531e+00
-1.317176222801208496e+00,2.657978832721710205e-01,6.547543525695800781e+00
-1.316158294677734375e+00,3.685243427753448486e-01,6.484328269958496094e+00
-1.315776109695434570e+00,1.812846958637237549e-01,6.482444763183593750e+00
-1.313422918319702148e+00,2.414813339710235596e-01,6.528885841369628906e+00
-1.309471726417541504e+00,3.021857738494873047e-01,6.568152427673339844e+00
-1.303443551063537598e+00,3.243863880634307861e-01,6.537915706634521484e+00
-1.291551947593688965e+00,3.681800067424774170e-01,6.478269577026367188e+00
-1.279875755310058594e+00,4.111818075180053711e-01,6.419703006744384766e+00
-1.259683251380920410e+00,3.016142845153808594e-01,6.555730819702148438e+00
-1.257547616958618164e+00,1.813208162784576416e-01,6.483736038208007812e+00
-1.254776597023010254e+00,2.415297627449035645e-01,6.530195713043212891e+00
-1.254728674888610840e+00,3.676646947860717773e-01,6.469202518463134766e+00
-1.244394779205322266e+00,3.125730752944946289e-01,6.537551403045654297e+00
-1.233068943023681641e+00,2.536936402320861816e-01,6.540040969848632812e+00
-1.233042836189270020e+00,3.564720451831817627e-01,6.477911949157714844e+00
-1.221895933151245117e+00,3.995773196220397949e-01,6.419351100921630859e+00
-1.199295997619628906e+00,1.813569515943527222e-01,6.485028266906738281e+00
-1.197814226150512695e+00,2.537241876125335693e-01,6.540828704833984375e+00
-1.197711944580078125e+00,3.009029924869537354e-01,6.540270328521728516e+00
-1.196106910705566406e+00,2.415782362222671509e-01,6.531506061553955078e+00
-1.193584918975830078e+00,3.668090105056762695e-01,6.454146385192871094e+00
-1.185352563858032227e+00,3.007611036300659180e-01,6.537186622619628906e+00
-1.174539804458618164e+00,3.447654247283935547e-01,6.477553844451904297e+00
-1.163922429084777832e+00,3.879741132259368896e-01,6.418999195098876953e+00
-1.139037609100341797e+00,2.537752091884613037e-01,6.542144298553466797e+00
-1.137413620948791504e+00,2.416267246007919312e-01,6.532816886901855469e+00
-1.136032104492187500e+00,3.001950383186340332e-01,6.524882316589355469e+00
-1.132725238800048828e+00,3.659573495388031006e-01,6.439161300659179688e+00
-1.129363298416137695e+00,1.814003139734268188e-01,6.486579418182373047e+00
-1.116043329238891602e+00,3.330600261688232422e-01,6.477196216583251953e+00
-1.105955243110656738e+00,3.763722181320190430e-01,6.418648242950439453e+00
-1.084073901176452637e+00,4.187163710594177246e-01,6.358232975006103516e+00
-1.078696846961975098e+00,2.416752427816390991e-01,6.534128665924072266e+00
-1.072222948074340820e+00,2.547270059585571289e-01,6.566681385040283203e+00
-1.072184681892395020e+00,3.105234503746032715e-01,6.494681835174560547e+00
-1.072147250175476074e+00,3.651095926761627197e-01,6.424244403839111328e+00
-1.071060419082641602e+00,1.814364641904830933e-01,6.487872123718261719e+00
-1.069738745689392090e+00,3.215062022209167480e-01,6.479866027832031250e+00
-1.047994613647460938e+00,3.647716045379638672e-01,6.418297290802001953e+00
-1.026659846305847168e+00,4.072225689888000488e-01,6.357888221740722656e+00
-1.019956350326538086e+00,2.417237758636474609e-01,6.535440921783447266e+00
-1.017199516296386719e+00,1.220639422535896301e-01,6.443286895751953125e+00
-1.012734532356262207e+00,1.814726591110229492e-01,6.489165782928466797e+00
-1.011849284172058105e+00,3.642657697200775146e-01,6.409397125244140625e+00
-1.011227250099182129e+00,3.097979128360748291e-01,6.479507923126220703e+00
-9.996508359909057617e-01,1.695314198732376099e-01,6.480247497558593750e+00
-9.900401234626770020e-01,3.531722426414489746e-01,6.417946338653564453e+00
-9.882972836494445801e-01,2.426358759403228760e-01,6.560101032257080078e+00
-9.692519307136535645e-01,3.957300484180450439e-01,6.357543468475341797e+00
-9.592637419700622559e-01,1.220881119370460510e-01,6.444562911987304688e+00
-9.543852210044860840e-01,1.815088540315628052e-01,6.490459918975830078e+00
-9.530353546142578125e-01,1.695584356784820557e-01,6.481279850006103516e+00
-9.527220726013183594e-01,2.980909645557403564e-01,6.479149341583251953e+00
-9.518295526504516602e-01,3.634258508682250977e-01,6.394618034362792969e+00
-9.514392018318176270e-01,2.422919869422912598e-01,6.550803184509277344e+00
-9.505537748336791992e-01,3.090758025646209717e-01,6.464404106140136719e+00
-9.320920705795288086e-01,3.415741026401519775e-01,6.417594909667968750e+00
-9.118503332138061523e-01,3.842388093471527100e-01,6.357199192047119141e+00
-9.024572968482971191e-01,2.418349683284759521e-01,6.538446903228759766e+00
-8.960126042366027832e-01,1.815450340509414673e-01,6.491754055023193359e+00
-8.947450518608093262e-01,1.695922017097473145e-01,6.482570648193359375e+00
-8.942235112190246582e-01,2.863852977752685547e-01,6.478791713714599609e+00
-8.922937512397766113e-01,2.304599732160568237e-01,6.550436973571777344e+00
-8.920858502388000488e-01,3.625897765159606934e-01,6.379907131195068359e+00
-8.902408480644226074e-01,2.417210042476654053e-01,6.535366058349609375e+00
-8.901627659797668457e-01,3.083570301532745361e-01,6.449370861053466797e+00
-8.741503357887268066e-01,3.299772739410400391e-01,6.417243957519531250e+00
-8.663213253021240234e-01,3.729197680950164795e-01,6.359770298004150391e+00
-8.376168608665466309e-01,1.815812736749649048e-01,6.493050098419189453e+00
-8.364316225051879883e-01,1.696259826421737671e-01,6.483862400054931641e+00
-8.357313275337219238e-01,2.746809422969818115e-01,6.478433609008789062e+00
-8.326166272163391113e-01,3.617575466632843018e-01,6.365263938903808594e+00
-8.317241668701171875e-01,1.221413165330886841e-01,6.447371006011962891e+00
-8.300517797470092773e-01,3.076415359973907471e-01,6.434406757354736328e+00
-8.293300271034240723e-01,2.411527037620544434e-01,6.520000934600830078e+00
-8.281756639480590820e-01,3.185291290283203125e-01,6.419863700866699219e+00
-8.089051246643066406e-01,3.614256978034973145e-01,6.359425067901611328e+00
-8.087552189826965332e-01,2.184229493141174316e-01,6.543889045715332031e+00
-7.798317074775695801e-01,6.354184448719024658e-02,6.403338909149169922e+00
-7.791976332664489746e-01,1.816174834966659546e-01,6.494345188140869141e+00
-7.780948877334594727e-01,1.696597933769226074e-01,6.485154151916503906e+00
-7.772457003593444824e-01,2.629778385162353516e-01,6.478075981140136719e+00
-7.737149596214294434e-01,1.221655085682868958e-01,6.448648452758789062e+00
-7.734194993972778320e-01,3.609291017055511475e-01,6.350687026977539062e+00
-7.704621553421020508e-01,8.689422905445098877e-02,6.421537876129150391e+00
-7.702192068099975586e-01,3.069294393062591553e-01,6.419512748718261719e+00
-7.687050104141235352e-01,2.405870705842971802e-01,6.504707813262939453e+00
-7.514951825141906738e-01,3.499328792095184326e-01,6.359080314636230469e+00
-7.331205606460571289e-01,3.921343088150024414e-01,6.299775600433349609e+00
-7.197349667549133301e-01,1.696936041116714478e-01,6.486446857452392578e+00
-7.187664508819580078e-01,2.512760758399963379e-01,6.477718353271484375e+00
-7.156826853752136230e-01,1.221897304058074951e-01,6.449926376342773438e+00
-7.144930362701416016e-01,3.601044714450836182e-01,6.336177825927734375e+00
-7.126733064651489258e-01,8.691138029098510742e-02,6.422805309295654297e+00
-7.122689485549926758e-01,2.953310310840606689e-01,6.419160842895507812e+00
-7.106810808181762695e-01,6.355684995651245117e-02,6.404850959777832031e+00
-7.106629014015197754e-01,3.062206208705902100e-01,6.404687404632568359e+00
-7.090639472007751465e-01,1.816610097885131836e-01,6.495900630950927734e+00
-7.083637118339538574e-01,2.400240749120712280e-01,6.489486217498779297e+00
-6.940915584564208984e-01,3.384413123130798340e-01,6.358735561370849609e+00
-6.762531399726867676e-01,3.807475864887237549e-01,6.299436569213867188e+00
-6.602936983108520508e-01,2.395755946636199951e-01,6.477360725402832031e+00
-6.587913632392883301e-01,2.506904900074005127e-01,6.462623119354248047e+00
-6.576275229454040527e-01,1.222139596939086914e-01,6.451205730438232422e+00
-6.548616290092468262e-01,8.692853152751922607e-02,6.424073219299316406e+00
-6.543786525726318359e-01,3.698662221431732178e-01,6.307694911956787109e+00
-6.543251276016235352e-01,2.837339043617248535e-01,6.418809890747070312e+00
-6.513810753822326660e-01,3.055150210857391357e-01,6.389929771423339844e+00
-6.505935192108154297e-01,1.816972643136978149e-01,6.497197628021240234e+00
-6.496723294258117676e-01,1.697341948747634888e-01,6.487998485565185547e+00
-6.366941332817077637e-01,3.269510269165039062e-01,6.358390808105468750e+00
-6.193919181823730469e-01,3.693621456623077393e-01,6.299098491668701172e+00
-6.018273830413818359e-01,2.278763949871063232e-01,6.477003097534179688e+00
-5.995491743087768555e-01,1.222381666302680969e-01,6.452484130859375000e+00
-5.990951061248779297e-01,2.501076459884643555e-01,6.447597503662109375e+00
-5.963876247406005859e-01,2.721380293369293213e-01,6.418458938598632812e+00
-5.961203575134277344e-01,3.690268695354461670e-01,6.293380737304687500e+00
-5.923718214035034180e-01,3.048126995563507080e-01,6.375240325927734375e+00
-5.920996069908142090e-01,1.817335337400436401e-01,6.498494625091552734e+00
-5.904250144958496094e-01,1.578364074230194092e-01,6.480115890502929688e+00
-5.793029069900512695e-01,3.154619932174682617e-01,6.358046531677246094e+00
-5.625367760658264160e-01,3.579779267311096191e-01,6.298760414123535156e+00
-5.553122758865356445e-01,2.162795066833496094e-01,6.479672431945800781e+00
-5.396758913993835449e-01,2.495275586843490601e-01,6.432642936706542969e+00
-5.381258130073547363e-01,3.681913316249847412e-01,6.279131889343261719e+00
-5.350926518440246582e-01,1.822842955589294434e-01,6.518189430236816406e+00
-5.336332321166992188e-01,3.041135668754577637e-01,6.360618114471435547e+00
-5.320730209350585938e-01,1.578678190708160400e-01,6.481405735015869141e+00
-5.298248529434204102e-01,1.222672685980796814e-01,6.454019546508789062e+00
-5.219178795814514160e-01,3.039741516113281250e-01,6.357701778411865234e+00
-5.056877136230468750e-01,3.465949296951293945e-01,6.298422336578369141e+00
-4.968308806419372559e-01,2.045774310827255249e-01,6.479313850402832031e+00
-4.805315732955932617e-01,2.489500939846038818e-01,6.417756080627441406e+00
-4.799430370330810547e-01,6.360691040754318237e-02,6.409895896911621094e+00
-4.751743972301483154e-01,1.818568855524063110e-01,6.502904891967773438e+00
-4.751635193824768066e-01,3.034176826477050781e-01,6.346063137054443359e+00
-4.736977815628051758e-01,1.578992605209350586e-01,6.482696533203125000e+00
-4.716958403587341309e-01,1.222915202379226685e-01,6.455299854278564453e+00
-4.687355756759643555e-01,2.488349527120590210e-01,6.414787769317626953e+00
-4.645391106605529785e-01,2.924875915050506592e-01,6.357357501983642578e+00
-4.488447606563568115e-01,3.352132141590118408e-01,6.298084259033203125e+00
-4.383559823036193848e-01,1.928766369819641113e-01,6.478956222534179688e+00
-4.227932989597320557e-01,7.529195398092269897e-02,6.420141696929931641e+00
-4.226131141185760498e-01,2.373580336570739746e-01,6.417405128479003906e+00
-4.169607460498809814e-01,3.027249574661254883e-01,6.331574440002441406e+00
-4.155365526676177979e-01,1.814314424991607666e-01,6.487691879272460938e+00
-4.152992665767669678e-01,1.579307168722152710e-01,6.483988285064697266e+00
-4.135438203811645508e-01,1.223157718777656555e-01,6.456580162048339844e+00
-4.112261533737182617e-01,7.529492676258087158e-02,6.420394897460937500e+00
-4.106507599353790283e-01,6.362194567918777466e-02,6.411411285400390625e+00
-4.099187552928924561e-01,2.482606768608093262e-01,6.399983406066894531e+00
-3.920079469680786133e-01,3.238326609134674072e-01,6.297746181488037109e+00
-3.798875510692596436e-01,1.811771541833877563e-01,6.478598594665527344e+00
-3.647009432315826416e-01,2.257672250270843506e-01,6.417053699493408203e+00
-3.614346981048583984e-01,2.696417570114135742e-01,6.359583854675292969e+00
-3.590231537818908691e-01,3.020353317260742188e-01,6.317151069641113281e+00
-3.578077256679534912e-01,1.583739221096038818e-01,6.502184391021728516e+00
-3.561770319938659668e-01,1.810079813003540039e-01,6.472549915313720703e+00
-3.553687036037445068e-01,1.223400384187698364e-01,6.457860946655273438e+00
-3.533766865730285645e-01,7.530977576971054077e-02,6.421661376953125000e+00
-3.528821468353271484e-01,6.363448500633239746e-02,6.412674903869628906e+00
-3.513728678226470947e-01,2.476890832185745239e-01,6.385248184204101562e+00
-3.504301309585571289e-01,5.744756199419498444e-03,6.368115901947021484e+00
-3.351772129535675049e-01,3.124533295631408691e-01,6.297408103942871094e+00
-3.185197114944458008e-01,2.142768949270248413e-01,6.419674396514892578e+00
-3.040476441383361816e-01,2.581536471843719482e-01,6.359238624572753906e+00
-2.971704900264739990e-01,1.223643273115158081e-01,6.459143161773681641e+00
-2.970939576625823975e-01,1.805865168571472168e-01,6.457479000091552734e+00
-2.955043911933898926e-01,7.532464712858200073e-02,6.422929286956787109e+00
-2.950907647609710693e-01,6.364702433347702026e-02,6.413938522338867188e+00
-2.930959165096282959e-01,2.471200674772262573e-01,6.370579719543457031e+00
-2.898455262184143066e-01,3.012120127677917480e-01,6.299930572509765625e+00
-2.872686684131622314e-01,1.465656459331512451e-01,6.498775959014892578e+00
-2.605927586555480957e-01,2.026832550764083862e-01,6.419322490692138672e+00
-2.466667741537094116e-01,2.466667741537094116e-01,6.358893871307373047e+00
-2.389492094516754150e-01,1.223886236548423767e-01,6.460425376892089844e+00
-2.382853776216506958e-01,1.801670044660568237e-01,6.442477703094482422e+00
